task_id,project_id,sprint_id,task_title,task_type,priority_moscow,assignee_role,experience_years,team_size,sprint_length_days,story_points,estimated_hours,actual_hours,dependencies_count,blockers_count,requirement_changes,communication_volume,sentiment_score,ai_suggestion_used,ai_acceptance_rate,override_requested,status,task_success,success_probability
25604,328,26,Fix deployment script,Feature,Must,Developer,1.3,8,10,8,21.0,34.3,1,0,2,12,0.06,1,0.89,0,Done,1,0.659
25605,266,16,Investigate API endpoint,Bug,Could,Developer,1.6,4,21,5,19.8,30.7,1,3,0,8,-0.35,1,0.57,1,Blocked,0,0.409
25606,52,19,Improve deployment script,Refactor,Must,QA,2.6,3,21,5,15.9,20.8,1,0,2,5,0.38,1,0.92,0,Blocked,0,0.747
25607,303,25,Optimize documentation,Bug,Must,Developer,6.4,10,14,3,7.4,7.1,0,1,1,9,0.2,0,0.54,1,In Progress,0,0.734
25608,74,20,Create deployment script,Refactor,Should,Developer,2.4,12,21,2,4.6,3.6,0,1,0,22,-1.0,1,0.45,0,Done,1,0.785
25609,270,19,Investigate permission check,Refactor,Must,Developer,3.3,10,14,3,12.0,15.9,2,2,0,19,-0.62,1,0.8,0,In Progress,0,0.576
25610,318,23,Optimize test suite,Spike,Could,Developer,3.6,9,14,1,1.0,1.4,2,0,3,22,0.38,1,0.75,0,In Progress,0,0.676
25611,37,12,Add API endpoint,Refactor,Should,Developer,4.7,11,21,2,6.4,7.8,1,0,1,24,0.56,0,0.21,1,To Do,0,0.728
25612,108,23,Implement UI component,Refactor,Won't,Developer,3.7,11,14,8,23.8,31.5,0,1,0,26,0.18,1,0.87,0,Done,1,0.73
25613,148,28,Remove API endpoint,Bug,Should,PM,4.6,4,10,5,17.5,13.8,2,1,0,33,0.83,1,0.66,0,Done,1,0.772
25614,465,29,Optimize error handling,Documentation,Should,Developer,0.8,11,14,3,9.4,10.6,3,1,1,20,-0.32,1,0.74,1,In Progress,0,0.586
25615,111,25,Update login flow,Chore,Should,Developer,0.0,11,10,2,6.2,4.6,1,1,0,31,-0.02,1,0.99,0,Done,1,0.778
25616,461,19,Refactor database query,Bug,Must,Developer,3.0,12,7,1,2.4,2.1,0,1,0,9,-0.27,1,0.67,1,Done,1,0.74
25617,267,27,Refactor error handling,Bug,Must,Developer,4.0,4,10,13,38.6,40.8,2,0,0,18,-0.07,0,0.0,0,Done,1,0.76
25618,475,29,Add deployment script,Feature,Could,Developer,4.7,10,14,3,11.0,16.9,1,3,1,12,0.27,1,0.73,0,Blocked,0,0.474
25619,416,13,Add login flow,Documentation,Could,DevOps,3.4,3,14,8,22.7,14.4,0,1,0,27,0.29,0,0.04,0,Done,1,0.812
25620,147,20,Optimize documentation,Feature,Must,Developer,0.0,5,14,5,15.9,19.1,0,1,1,21,0.42,0,0.18,0,Done,1,0.693
25621,280,28,Update test suite,Bug,Should,Developer,2.5,5,10,3,12.0,14.9,0,1,1,22,-0.06,0,0.39,0,Done,1,0.692
25622,359,27,Investigate deployment script,Feature,Must,Developer,0.9,6,14,3,6.2,10.2,2,0,0,21,-0.75,1,0.91,0,Blocked,0,0.66
25623,40,20,Update login flow,Feature,Should,Developer,4.3,8,14,2,7.4,10.0,2,0,1,12,0.47,0,0.31,0,Blocked,0,0.716
25624,332,11,Remove deployment script,Bug,Could,Designer,3.0,8,10,3,10.1,13.5,3,1,0,10,0.6,0,0.21,0,Done,1,0.625
25625,230,37,Optimize deployment script,Bug,Should,Developer,2.6,10,14,2,7.7,8.4,0,0,2,14,-0.29,1,0.9,1,Done,1,0.744
25626,18,22,Remove test suite,Feature,Should,Developer,1.5,7,10,5,14.0,15.4,2,2,0,22,-0.22,0,0.47,0,Done,1,0.604
25627,434,22,Investigate test suite,Feature,Must,DevOps,3.4,8,14,13,44.2,60.2,0,2,1,11,0.24,1,0.66,0,Done,1,0.617
25628,133,19,Update UI component,Refactor,Should,Developer,5.2,4,10,5,14.4,20.5,1,1,1,23,-0.01,1,0.81,0,To Do,0,0.663
25629,438,31,Improve test suite,Refactor,Could,QA,3.7,12,14,2,10.9,12.7,1,1,2,13,0.32,0,0.0,1,Done,1,0.613
25630,104,13,Implement API endpoint,Refactor,Must,Developer,1.4,4,14,8,25.5,29.8,1,1,0,8,0.33,1,0.96,0,Done,1,0.729
25631,271,38,Remove login flow,Documentation,Must,Developer,2.1,11,14,3,13.6,10.8,0,1,1,36,-0.11,0,0.44,0,Done,1,0.762
25632,186,3,Implement deployment script,Feature,Should,DevOps,4.2,4,14,8,29.5,27.0,2,0,0,19,0.77,1,0.62,0,Done,1,0.818
25633,447,1,Optimize login flow,Bug,Could,Developer,3.6,10,21,3,9.9,15.3,3,1,2,12,-1.0,1,0.58,1,Done,1,0.471
25634,477,21,Implement API endpoint,Bug,Should,PM,1.4,10,14,3,12.4,19.3,0,1,3,16,-0.33,0,0.34,0,In Progress,0,0.571
25635,386,35,Improve permission check,Feature,Must,Developer,1.1,9,14,1,7.6,11.2,0,1,1,22,0.3,1,0.59,0,Done,1,0.659
25636,423,1,Improve test suite,Spike,Should,Developer,1.5,7,14,1,7.0,10.2,2,1,0,24,0.05,0,0.39,0,Blocked,0,0.619
25637,385,28,Investigate test suite,Feature,Should,Developer,2.8,3,21,1,1.0,1.4,1,0,2,37,-0.33,1,0.68,0,To Do,0,0.694
25638,147,16,Refactor UI component,Bug,Could,Developer,0.8,3,10,8,22.9,26.7,1,0,1,25,0.81,1,0.56,0,In Progress,0,0.766
25639,461,1,Add API endpoint,Feature,Should,Developer,3.6,7,10,2,6.0,5.3,1,1,0,25,-1.0,1,0.72,0,Done,1,0.751
25640,266,15,Add deployment script,Bug,Should,Developer,0.0,4,10,5,17.4,18.6,2,0,0,17,1.0,0,0.1,0,Done,1,0.763
25641,172,26,Improve login flow,Chore,Must,DevOps,3.1,4,14,3,7.2,7.5,2,2,0,30,-0.0,1,0.81,1,Done,1,0.591
25642,97,26,Update API endpoint,Refactor,Must,Developer,1.1,8,14,2,3.8,5.9,1,1,0,3,-0.25,0,0.21,0,In Progress,0,0.61
25643,355,34,Fix login flow,Refactor,Must,Developer,0.8,9,14,3,9.8,13.4,1,1,1,0,1.0,1,0.24,0,In Progress,0,0.654
25644,139,40,Add documentation,Feature,Should,Developer,2.8,8,7,13,38.3,29.1,1,0,0,22,0.38,0,0.15,0,Done,1,0.827
25645,327,3,Refactor login flow,Feature,Should,Developer,0.9,6,7,5,12.3,12.7,0,1,0,38,0.27,1,0.78,0,Done,1,0.744
25646,33,35,Remove UI component,Refactor,Must,Developer,0.0,8,14,8,23.9,41.0,1,0,2,24,-0.41,0,0.0,0,Done,1,0.591
25647,318,1,Investigate permission check,Feature,Should,QA,0.0,8,21,3,9.3,9.2,1,0,0,29,-0.72,1,0.75,0,Done,1,0.792
25648,322,40,Optimize database query,Bug,Could,Developer,1.4,4,14,3,11.5,11.6,1,0,0,33,0.66,1,0.9,0,Done,1,0.812
25649,263,31,Create documentation,Chore,Must,Developer,4.2,7,7,5,14.0,19.0,1,2,1,15,0.99,0,0.32,0,To Do,0,0.588
25650,329,39,Update permission check,Bug,Could,QA,1.9,8,10,3,6.2,6.1,1,0,1,25,-0.3,1,1.0,0,Done,1,0.793
25651,497,3,Improve test suite,Bug,Should,QA,3.3,3,10,8,27.0,35.4,0,2,1,36,0.47,1,0.58,0,Done,1,0.608
25652,420,3,Fix permission check,Documentation,Must,Developer,0.0,7,14,8,24.1,20.3,1,1,0,13,0.11,0,0.59,0,To Do,0,0.762
25653,220,40,Refactor UI component,Spike,Could,QA,4.9,9,21,3,10.2,10.3,1,0,0,18,-0.32,1,0.8,0,Done,1,0.82
25654,436,12,Implement test suite,Feature,Must,Developer,6.7,5,7,3,5.9,8.3,4,1,1,14,1.0,1,0.89,0,To Do,0,0.615
25655,478,16,Add UI component,Spike,Must,Developer,0.0,7,14,1,2.8,3.4,1,0,0,13,0.26,1,0.84,1,Done,1,0.734
25656,81,12,Add caching layer,Bug,Should,Designer,3.7,4,10,2,5.7,6.5,0,3,0,35,-0.39,0,0.09,0,Blocked,0,0.546
25657,180,7,Fix UI component,Chore,Must,Developer,3.7,3,7,2,4.8,3.8,1,1,0,16,0.51,1,0.74,0,Done,1,0.791
25658,372,3,Optimize API endpoint,Feature,Must,DevOps,5.7,4,21,13,38.3,34.9,2,0,0,24,-0.31,1,0.83,0,Done,1,0.819
25659,258,6,Implement permission check,Documentation,Should,Developer,3.2,3,10,2,1.8,1.5,3,0,0,17,0.71,0,0.37,0,Done,1,0.796
25660,68,34,Add permission check,Chore,Must,Developer,0.0,6,10,2,6.9,8.8,2,1,0,31,0.64,0,0.14,0,Done,1,0.638
25661,237,2,Refactor deployment script,Bug,Won't,Developer,3.9,8,14,13,36.4,45.6,4,1,0,14,-0.03,1,1.0,0,Done,1,0.643
25662,187,36,Add login flow,Feature,Could,DevOps,4.7,10,14,5,11.0,11.4,1,1,0,24,0.52,0,0.22,0,Done,1,0.746
25663,370,9,Update deployment script,Feature,Could,DevOps,3.5,11,7,1,4.0,6.3,1,2,1,4,0.2,0,0.22,1,In Progress,0,0.457
25664,258,25,Improve deployment script,Feature,Should,QA,4.3,11,7,3,8.1,6.9,0,1,0,6,1.0,0,0.43,0,Done,1,0.803
25665,70,11,Investigate documentation,Bug,Should,Developer,1.2,8,10,8,25.4,38.1,3,1,1,16,-0.17,1,0.76,0,Done,1,0.56
25666,25,36,Investigate caching layer,Feature,Should,Developer,4.9,6,14,2,10.6,12.3,2,1,1,22,-0.35,0,0.42,1,Done,1,0.618
25667,144,2,Remove database query,Refactor,Should,QA,4.6,7,7,5,15.9,25.2,2,2,1,34,0.47,1,0.91,0,Done,1,0.51
25668,79,29,Add UI component,Refactor,Could,Developer,5.3,6,14,2,2.6,3.0,3,1,0,14,-0.31,1,0.98,0,Blocked,0,0.69
25669,439,38,Update UI component,Feature,Must,PM,7.0,5,14,5,15.4,15.1,0,0,1,13,0.82,1,0.58,0,Done,1,0.839
25670,136,18,Fix UI component,Feature,Must,Developer,3.0,8,14,8,17.9,16.9,1,0,0,14,0.65,0,0.0,0,Done,1,0.809
25671,318,19,Add test suite,Feature,Should,Developer,4.6,11,14,1,4.0,3.9,1,0,0,20,0.11,1,0.52,0,Blocked,0,0.817
25672,64,6,Optimize caching layer,Bug,Must,DevOps,3.9,7,14,1,8.0,9.9,1,1,1,7,0.11,0,0.06,0,Done,1,0.67
25673,221,36,Create database query,Bug,Won't,Developer,6.2,10,14,8,23.8,27.6,3,0,2,31,-1.0,1,1.0,0,Done,1,0.704
25674,468,39,Create documentation,Feature,Must,Developer,1.1,5,14,5,18.6,35.1,5,1,1,15,-0.17,0,0.31,1,Done,1,0.348
25675,322,20,Update API endpoint,Feature,Should,Developer,5.1,11,10,8,24.6,30.5,1,2,0,28,-0.32,1,0.39,0,Done,1,0.614
25676,145,28,Investigate test suite,Feature,Could,Developer,3.4,4,14,8,21.5,24.7,1,2,0,12,0.59,1,0.82,0,Done,1,0.67
25677,374,31,Fix UI component,Bug,Must,DevOps,0.2,10,7,13,39.4,68.3,3,3,0,14,-0.16,1,0.62,1,Blocked,1,0.299
25678,251,15,Update caching layer,Documentation,Should,QA,0.0,12,14,3,9.2,12.0,0,4,1,23,0.26,1,0.95,1,Blocked,0,0.396
25679,118,1,Remove deployment script,Spike,Could,DevOps,2.3,9,14,8,30.2,34.9,2,0,0,22,-0.27,0,0.0,1,Done,1,0.691
25680,499,6,Create permission check,Bug,Could,DevOps,0.0,9,10,3,9.2,10.4,1,1,0,17,0.38,0,0.0,0,Done,1,0.691
25681,469,36,Fix permission check,Bug,Must,Developer,5.7,12,14,2,10.3,5.3,1,0,0,2,-0.22,1,0.36,0,Done,1,0.867
25682,284,32,Refactor API endpoint,Bug,Must,Developer,2.4,10,14,5,15.6,16.1,1,1,1,27,0.3,0,0.42,1,Done,1,0.67
25683,17,4,Update error handling,Feature,Must,Developer,1.6,7,10,8,23.9,31.4,1,0,1,16,1.0,0,0.23,1,Done,1,0.692
25684,206,33,Optimize permission check,Chore,Must,Developer,2.8,8,14,8,19.7,18.0,0,1,0,31,0.85,1,0.91,0,Done,1,0.8
25685,257,36,Create login flow,Feature,Must,Designer,0.3,5,21,13,42.8,67.2,2,1,1,24,-0.57,0,0.5,0,In Progress,0,0.561
25686,465,22,Fix API endpoint,Bug,Must,Developer,3.9,7,7,5,12.0,11.0,1,0,0,14,0.38,0,0.0,1,Done,1,0.77
25687,367,19,Fix deployment script,Spike,Must,PM,2.5,7,21,8,23.9,29.3,0,0,0,15,-0.03,0,0.2,0,Done,1,0.786
25688,112,40,Fix UI component,Feature,Must,Developer,3.7,8,14,3,8.6,10.6,1,1,0,8,-1.0,0,0.29,0,Blocked,0,0.677
25689,256,35,Investigate deployment script,Bug,Won't,QA,1.8,8,7,1,4.1,5.0,1,1,1,10,-0.68,1,0.73,0,Done,1,0.663
25690,90,16,Remove caching layer,Spike,Should,Developer,4.7,12,14,13,39.6,45.1,3,0,0,31,0.0,1,0.6,0,Done,1,0.746
25691,237,20,Implement API endpoint,Feature,Must,QA,2.3,5,14,13,41.3,45.3,4,0,0,21,-0.61,1,0.59,1,Done,1,0.666
25692,268,38,Update error handling,Documentation,Must,Developer,0.0,10,21,3,8.2,10.2,1,1,1,17,0.53,1,0.37,0,Blocked,0,0.677
25693,255,37,Improve permission check,Feature,Should,Developer,4.5,11,14,5,16.9,22.6,0,1,1,38,0.39,1,0.57,0,Done,1,0.689
25694,214,26,Add deployment script,Refactor,Should,Developer,4.0,3,10,5,15.8,20.7,1,1,0,24,-0.49,0,0.11,1,Done,1,0.612
25695,219,26,Refactor database query,Feature,Must,Developer,3.2,6,10,2,4.8,6.3,3,1,2,20,0.03,1,0.41,0,In Progress,0,0.579
25696,399,30,Optimize deployment script,Bug,Should,Developer,1.3,7,14,1,4.8,6.0,1,0,1,8,-0.25,1,0.71,0,Done,1,0.743
25697,253,12,Optimize database query,Feature,Should,QA,4.3,5,14,2,10.6,9.7,2,0,0,26,0.75,0,0.38,1,Done,1,0.775
25698,22,37,Refactor database query,Refactor,Should,DevOps,6.8,5,14,5,18.2,15.7,1,0,1,35,-0.07,1,0.39,1,Done,1,0.774
25699,371,12,Investigate login flow,Refactor,Should,Developer,0.8,6,14,2,7.8,8.4,3,0,1,9,-0.21,1,0.67,0,In Progress,0,0.724
25700,309,34,Investigate permission check,Bug,Should,Developer,2.1,8,14,2,5.8,5.9,0,1,1,16,1.0,1,0.91,1,Done,1,0.732
25701,348,33,Optimize documentation,Spike,Must,Developer,3.0,11,21,5,7.5,11.1,0,1,1,11,-0.22,0,0.22,1,Done,1,0.599
25702,356,12,Improve UI component,Spike,Must,Developer,1.3,9,14,2,4.4,4.2,0,0,1,15,0.3,0,0.39,0,Done,1,0.809
25703,87,33,Optimize error handling,Refactor,Should,Developer,0.0,11,10,5,14.3,11.9,0,0,0,11,-0.37,1,0.78,1,Done,1,0.8
25704,486,35,Fix error handling,Refactor,Should,Developer,1.3,6,14,13,37.9,54.6,0,2,0,0,0.46,0,0.4,0,Done,1,0.605
25705,496,20,Remove documentation,Feature,Could,Developer,0.0,5,21,2,4.0,5.3,1,0,0,15,0.08,0,0.15,0,In Progress,0,0.737
25706,73,22,Add database query,Feature,Must,Designer,4.1,7,14,2,8.1,10.1,2,1,1,18,-0.45,1,0.73,0,Done,1,0.657
25707,110,21,Implement UI component,Feature,Should,Developer,5.8,9,14,2,3.4,3.5,1,0,2,15,0.95,0,0.12,1,Done,1,0.744
25708,124,2,Fix API endpoint,Bug,Should,Developer,2.0,7,14,3,8.3,8.3,2,0,0,23,-0.2,0,0.23,0,Done,1,0.769
25709,484,22,Remove error handling,Feature,Must,Developer,0.9,6,14,1,6.0,9.9,5,1,0,27,-0.31,1,0.79,1,Done,1,0.435
25710,467,27,Improve API endpoint,Feature,Must,PM,4.5,8,21,5,21.9,21.4,0,1,0,15,0.06,1,0.73,0,Done,1,0.791
25711,133,23,Optimize deployment script,Bug,Should,DevOps,2.8,12,10,2,7.0,10.1,2,2,1,29,0.27,1,0.58,1,In Progress,0,0.468
25712,316,20,Improve UI component,Feature,Should,Developer,4.7,6,14,3,3.8,4.2,1,1,0,41,-0.2,1,0.72,0,Done,1,0.719
25713,122,21,Update API endpoint,Feature,Could,QA,5.8,5,10,2,7.4,10.5,2,2,1,23,0.48,0,0.29,0,To Do,0,0.545
25714,20,22,Add caching layer,Refactor,Must,Developer,6.1,6,10,3,12.5,17.3,1,2,1,3,0.59,0,0.41,0,Done,1,0.592
25715,116,38,Remove caching layer,Feature,Could,PM,1.0,4,10,8,24.6,31.3,2,1,0,23,0.78,0,0.22,0,Done,1,0.659
25716,39,17,Refactor caching layer,Bug,Must,Developer,7.2,3,14,3,13.0,19.1,3,2,1,18,-0.7,1,0.62,0,Done,1,0.503
25717,424,9,Fix permission check,Chore,Should,Developer,2.4,6,14,3,10.0,9.6,0,1,2,7,0.59,1,0.75,0,Done,1,0.753
25718,393,3,Optimize test suite,Feature,Must,Developer,2.9,7,14,8,25.6,49.2,2,1,2,23,0.35,0,0.15,1,Done,1,0.418
25719,93,35,Implement login flow,Feature,Should,Developer,1.7,8,14,5,17.2,20.0,0,1,1,20,0.01,0,0.11,0,Done,1,0.698
25720,284,8,Remove documentation,Chore,Must,Developer,0.0,5,14,2,5.2,7.0,4,0,0,9,-0.91,1,0.91,1,Done,1,0.607
25721,103,17,Implement permission check,Refactor,Must,Designer,0.6,10,14,3,9.2,13.8,3,1,0,15,0.89,0,0.11,0,Done,1,0.583
25722,283,31,Refactor test suite,Refactor,Should,Developer,2.2,5,14,8,24.5,24.6,1,0,0,13,-0.06,0,0.28,0,Done,1,0.794
25723,448,8,Add deployment script,Bug,Should,Developer,4.1,3,10,2,5.1,4.4,0,0,0,22,-1.0,0,0.43,0,Done,1,0.826
25724,440,10,Optimize database query,Chore,Must,Developer,1.0,9,14,8,21.9,22.2,0,0,2,34,0.02,1,0.72,1,To Do,0,0.739
25725,417,26,Implement database query,Feature,Should,Developer,2.5,4,10,3,12.0,14.4,1,0,0,15,-0.2,0,0.2,0,In Progress,0,0.756
25726,121,26,Improve login flow,Feature,Should,Developer,5.8,3,7,3,9.7,13.2,1,2,0,29,1.0,1,0.55,0,To Do,0,0.625
25727,96,10,Create database query,Refactor,Could,Developer,5.0,4,21,3,10.1,12.3,1,2,0,15,1.0,0,0.4,0,Done,1,0.666
25728,81,22,Implement API endpoint,Feature,Could,Developer,2.1,8,14,8,23.3,30.4,0,1,0,13,0.41,0,0.07,0,Done,1,0.702
25729,64,29,Refactor UI component,Refactor,Must,Developer,1.0,4,7,2,9.3,13.3,0,2,1,5,-1.0,0,0.27,0,In Progress,0,0.531
25730,307,9,Update documentation,Spike,Should,Designer,5.5,8,14,1,4.5,5.2,0,1,0,19,-0.01,0,0.21,0,Done,1,0.742
25731,330,18,Update error handling,Bug,Must,PM,1.3,5,21,5,18.0,20.1,2,0,0,0,0.42,1,0.51,0,Done,1,0.774
25732,442,12,Implement database query,Feature,Must,Designer,2.3,3,10,2,7.0,8.1,0,0,1,28,0.19,0,0.26,0,Done,1,0.771
25733,46,38,Create error handling,Refactor,Should,Developer,0.8,3,14,3,7.2,8.2,0,0,0,42,-0.42,0,0.16,1,Done,1,0.718
25734,133,16,Implement login flow,Spike,Should,Developer,3.5,3,7,2,6.6,8.0,0,0,0,33,-0.64,1,0.71,0,Done,1,0.777
25735,364,35,Fix deployment script,Feature,Could,Developer,5.0,11,14,5,13.4,20.2,4,0,0,25,-1.0,1,0.81,0,In Progress,0,0.647
25736,341,36,Add UI component,Refactor,Must,QA,1.6,12,14,13,41.2,55.5,1,1,0,32,-0.34,1,0.65,0,In Progress,0,0.662
25737,214,7,Refactor error handling,Feature,Must,Developer,4.4,9,10,3,8.0,10.5,0,1,2,14,0.76,1,0.81,0,In Progress,0,0.701
25738,77,38,Add permission check,Chore,Should,QA,1.7,6,21,5,15.7,20.1,3,1,1,22,-0.14,0,0.3,0,Done,1,0.606
25739,243,2,Investigate database query,Feature,Could,Developer,3.7,8,14,1,2.0,2.9,1,1,0,21,-0.2,1,0.78,1,In Progress,0,0.62
25740,86,16,Fix documentation,Refactor,Should,Developer,5.7,3,14,5,13.7,13.1,0,1,1,6,-0.55,0,0.47,0,Done,1,0.757
25741,268,7,Improve documentation,Bug,Should,PM,2.5,8,10,8,23.8,27.8,0,0,0,25,0.75,1,0.83,0,In Progress,0,0.816
25742,451,2,Update API endpoint,Feature,Should,QA,3.4,8,14,3,11.0,18.3,2,1,1,15,0.04,1,0.61,0,Done,1,0.571
25743,98,23,Update error handling,Spike,Should,DevOps,5.8,9,21,8,19.8,18.4,0,1,0,4,-0.21,0,0.0,0,Done,1,0.777
25744,59,25,Implement deployment script,Spike,Should,Designer,0.0,8,10,3,6.9,12.1,1,2,0,34,-0.11,0,0.25,1,To Do,0,0.405
25745,369,24,Implement UI component,Feature,Could,Developer,5.4,6,14,8,23.0,37.3,0,1,2,28,0.24,0,0.31,0,Done,1,0.613
25746,13,17,Add login flow,Feature,Won't,Developer,2.6,7,21,8,22.1,28.1,1,2,2,25,-0.24,1,0.62,1,In Progress,0,0.519
25747,492,32,Remove API endpoint,Refactor,Must,QA,4.7,5,7,3,7.4,7.7,2,0,1,19,1.0,0,0.16,0,Done,1,0.77
25748,388,20,Create API endpoint,Feature,Should,QA,4.0,9,14,5,16.7,16.9,0,1,1,17,0.32,1,0.88,0,Done,1,0.769
25749,202,22,Investigate deployment script,Feature,Should,Developer,5.8,11,14,13,40.6,40.2,1,1,0,6,0.38,1,0.74,1,Done,1,0.733
25750,182,18,Investigate documentation,Feature,Must,Developer,0.0,7,10,13,39.2,44.1,0,1,0,17,0.29,0,0.78,0,To Do,0,0.742
25751,194,9,Improve login flow,Feature,Won't,Developer,1.5,4,14,5,13.9,9.7,1,0,0,29,0.35,1,0.6,0,Done,1,0.843
25752,199,27,Fix caching layer,Refactor,Could,Designer,2.3,8,21,3,5.8,8.3,3,2,0,16,0.52,1,0.85,0,Done,1,0.556
25753,420,34,Update error handling,Feature,Must,QA,1.6,6,10,2,9.7,16.6,2,1,2,17,0.22,0,0.58,0,To Do,0,0.522
25754,400,13,Improve documentation,Feature,Won't,Developer,6.5,4,14,13,39.7,45.8,0,1,1,29,0.14,1,0.5,1,Done,1,0.691
25755,103,19,Add permission check,Spike,Must,Developer,4.8,5,10,5,11.8,20.3,3,0,2,19,-0.51,1,0.83,0,In Progress,0,0.59
25756,90,36,Investigate deployment script,Feature,Must,Developer,1.5,12,7,1,4.1,6.8,3,2,0,28,-0.68,0,0.33,1,In Progress,0,0.372
25757,271,9,Investigate permission check,Feature,Must,PM,0.8,4,10,3,9.6,15.5,1,2,1,9,-0.25,1,0.61,0,Done,1,0.496
25758,326,17,Create test suite,Bug,Must,Developer,2.9,8,14,3,7.7,16.5,1,4,2,35,-0.8,1,0.71,0,Blocked,0,0.212
25759,364,11,Fix documentation,Chore,Must,Developer,4.2,7,14,3,8.7,9.2,2,1,0,16,-1.0,1,1.0,0,Done,1,0.714
25760,157,14,Create permission check,Spike,Could,PM,3.5,5,14,5,15.9,18.2,1,0,0,22,0.42,1,0.85,1,Done,1,0.766
25761,242,19,Create permission check,Feature,Could,Developer,3.4,12,10,3,7.7,8.6,3,0,0,10,0.04,1,0.86,1,Done,1,0.713
25762,53,37,Add permission check,Chore,Should,Developer,3.2,8,10,2,3.8,4.0,1,1,1,15,1.0,0,0.64,0,In Progress,0,0.737
25763,228,1,Investigate error handling,Bug,Must,QA,1.6,5,10,3,10.2,12.6,2,0,1,8,0.03,0,0.64,0,Blocked,0,0.723
25764,344,15,Remove documentation,Bug,Could,QA,3.3,4,14,8,24.9,19.2,1,0,0,16,-0.08,1,0.79,0,In Progress,0,0.842
25765,153,35,Optimize documentation,Bug,Should,Developer,3.4,5,14,5,11.5,14.3,2,0,3,11,0.91,1,0.8,0,To Do,0,0.718
25766,160,4,Improve API endpoint,Feature,Won't,DevOps,4.0,12,10,8,20.8,24.8,0,1,1,18,1.0,1,0.77,1,Done,1,0.7
25767,232,21,Optimize permission check,Chore,Must,Developer,4.9,4,14,1,1.0,1.0,1,3,0,6,-0.17,0,0.19,0,Blocked,1,0.585
25768,434,7,Investigate database query,Bug,Must,Developer,6.7,11,14,8,20.2,20.5,2,0,1,16,0.73,0,0.09,0,To Do,0,0.782
25769,303,23,Remove UI component,Bug,Must,Developer,5.7,4,10,8,23.4,33.8,2,1,2,12,-0.13,1,0.7,0,Blocked,0,0.603
25770,460,29,Remove API endpoint,Refactor,Could,Developer,0.8,3,14,5,12.7,14.0,0,1,2,22,0.43,0,0.67,0,In Progress,0,0.714
25771,31,26,Optimize API endpoint,Bug,Should,Developer,6.0,10,7,5,15.9,18.4,2,1,1,27,-0.07,0,0.18,0,Done,1,0.661
25772,425,23,Refactor deployment script,Chore,Must,Developer,2.6,8,14,5,13.1,9.4,0,0,0,27,-0.48,1,0.85,0,In Progress,0,0.856
25773,22,30,Update documentation,Feature,Must,Developer,5.9,7,14,3,5.2,3.9,1,0,0,26,0.95,1,0.76,0,Done,1,0.864
25774,162,22,Fix documentation,Feature,Should,Developer,4.7,6,14,1,1.0,1.4,2,1,0,0,-0.2,1,0.49,0,To Do,0,0.648
25775,214,25,Investigate API endpoint,Bug,Should,DevOps,3.6,3,10,5,16.2,11.6,1,0,0,16,-0.34,0,0.14,1,To Do,0,0.794
25776,119,4,Create UI component,Feature,Must,QA,1.0,11,10,1,5.0,11.2,0,4,1,2,0.28,0,0.28,1,Blocked,0,0.201
25777,495,1,Investigate database query,Feature,Could,DevOps,1.6,12,14,5,9.0,13.8,1,1,1,12,-0.04,1,0.61,1,Blocked,0,0.562
25778,447,7,Optimize caching layer,Feature,Could,QA,4.1,12,14,8,23.1,25.9,1,0,1,21,-0.77,1,0.88,0,Done,1,0.773
25779,286,22,Investigate test suite,Chore,Should,Developer,3.7,8,7,5,17.5,19.8,0,2,1,10,0.29,0,0.44,0,Done,1,0.65
25780,227,16,Optimize documentation,Documentation,Must,DevOps,2.7,3,7,5,14.4,11.5,2,1,0,27,-0.37,1,0.67,0,Done,1,0.744
25781,381,15,Implement database query,Refactor,Should,Developer,2.0,7,10,8,23.2,24.2,0,0,3,7,-0.08,1,0.65,0,Done,1,0.764
25782,354,18,Investigate caching layer,Chore,Should,Developer,2.0,6,14,8,30.2,31.7,1,0,1,6,1.0,1,0.87,0,Done,1,0.805
25783,241,40,Add API endpoint,Chore,Could,Developer,3.8,11,14,2,5.1,4.0,1,1,0,6,-0.52,1,0.81,1,Done,1,0.744
25784,414,16,Refactor API endpoint,Chore,Must,Developer,4.5,10,14,5,20.2,13.9,0,0,0,19,0.25,0,0.61,1,In Progress,0,0.843
25785,97,18,Fix API endpoint,Feature,Could,Developer,1.9,9,14,3,7.5,6.4,0,0,2,26,-0.01,1,0.81,0,Done,1,0.816
25786,139,21,Update caching layer,Feature,Should,Developer,3.1,5,7,8,25.3,28.8,1,1,0,22,-0.11,1,0.62,0,Done,1,0.715
25787,9,31,Fix caching layer,Refactor,Must,Developer,2.6,9,14,2,5.0,4.3,1,0,0,3,-0.17,1,0.81,0,Done,1,0.828
25788,60,30,Create test suite,Documentation,Could,Developer,2.1,10,7,8,29.4,20.7,1,0,0,5,1.0,1,0.97,0,In Progress,0,0.859
25789,100,40,Improve deployment script,Spike,Should,DevOps,2.1,8,21,1,1.3,1.3,0,0,1,18,0.59,1,0.77,0,Done,1,0.826
25790,313,26,Improve deployment script,Feature,Must,DevOps,3.2,11,21,8,24.0,27.5,1,0,0,42,-0.74,0,0.27,0,To Do,0,0.752
25791,428,39,Update permission check,Spike,Should,Developer,1.7,8,14,3,7.4,15.7,0,2,1,25,0.27,1,0.49,0,In Progress,0,0.431
